ddpg/stats_g/mean,ddpg/stats_g/std,ddpg/stats_o/mean,ddpg/stats_o/std,epoch,test/episode,test/mean_Q,test/success_rate,test/sum_rewards,test/timesteps,time_eval,time_rollout,time_train,time_ve,timesteps,train/actor_loss,train/critic_loss,train/episode,train/success_rate,train/sum_rewards,train/timesteps,ve/loss,ve/stats_g/mean,ve/stats_g/std,ve/stats_o/mean,ve/stats_o/std
35.645927,71.23395,0.039761726,0.14542532,62,630.0,-0.94026726,0.0,87.213135,94500.0,4.376484632492065,19.379058122634888,60.41005325317383,704.0449321269989,472500,-0.31119493,0.20062101,3150.0,0.0,97.290726,472500.0,2.3508875,178.00073,0.01,0.03973337,0.14538456
35.6243,71.217766,0.039883845,0.1455069,63,640.0,-0.3156317,0.0,84.124435,96000.0,4.646147727966309,20.876354455947876,61.463634967803955,715.1911144256592,480000,-0.30748513,0.19981268,3200.0,0.0,91.6002,480000.0,2.395105,178.00095,0.01,0.03986812,0.14539528
35.62718,71.22001,0.039945822,0.14545886,64,650.0,-0.085663915,0.0,98.15737,97500.0,4.0825910568237305,19.430585861206055,62.07561635971069,718.5214509963989,487500,-0.3070435,0.1971613,3250.0,0.0,89.615234,487500.0,2.3941212,178.00113,0.01,0.03994239,0.14540283
35.624626,71.21808,0.039981205,0.14544173,65,660.0,-0.31668952,0.0,96.491104,99000.0,4.243011236190796,19.5264675617218,62.27595615386963,707.4491112232208,495000,-0.31716967,0.20686032,3300.0,0.0,91.90279,495000.0,2.4746132,178.00131,0.01,0.039988432,0.14538683
35.61322,71.20952,0.03996802,0.14544344,66,670.0,-0.40216953,0.0,89.40967,100500.0,3.9582931995391846,19.08742642402649,60.99065566062927,713.8573017120361,502500,-0.30954227,0.19845173,3350.0,0.0,91.80555,502500.0,2.527805,178.0015,0.01,0.039973963,0.14538541
35.607346,71.2052,0.04003512,0.14543228,67,680.0,-0.23918363,0.0,97.55379,102000.0,3.7231931686401367,19.888980627059937,61.87353301048279,717.6236577033997,510000,-0.3117848,0.18431483,3400.0,0.0,92.78537,510000.0,2.5726357,178.00168,0.01,0.040033158,0.14538695
35.596478,71.1971,0.04018085,0.14559616,68,690.0,-0.61855805,0.0,101.330124,103500.0,4.647904396057129,19.362727165222168,61.96068477630615,711.8108899593353,517500,-0.32138216,0.19705711,3450.0,0.0,101.01185,517500.0,2.5994442,178.00185,0.01,0.040164445,0.14557627
35.604996,71.20357,0.040227257,0.1457064,69,700.0,-0.82717675,0.0,94.76722,105000.0,4.053245544433594,20.027313232421875,61.441649436950684,714.8541951179504,525000,-0.31547314,0.1938205,3500.0,0.0,95.28886,525000.0,2.693316,178.00201,0.01,0.04022073,0.14569068
35.598183,71.19849,0.040317573,0.14574184,70,710.0,-0.25466874,0.0,97.11479,106500.0,4.980960369110107,19.567848682403564,61.632999658584595,698.5037145614624,532500,-0.32260543,0.22033828,3550.0,0.0,95.62833,532500.0,2.7453272,178.00217,0.01,0.04032076,0.14573939
35.59819,71.198524,0.040347014,0.14588067,71,720.0,-0.49933165,0.0,96.65584,108000.0,3.8876876831054688,20.66462278366089,61.95470571517944,713.7019357681274,540000,-0.3317432,0.22496079,3600.0,0.0,94.574066,540000.0,2.7887971,178.00232,0.01,0.040350884,0.14579132
35.60768,71.20568,0.04041004,0.14589195,72,730.0,-0.7895933,0.0,97.90529,109500.0,3.6250433921813965,19.398980379104614,61.26189947128296,702.5403687953949,547500,-0.33031765,0.2259108,3650.0,0.0,92.79388,547500.0,2.8624563,178.00247,0.01,0.04041872,0.14577353
35.596554,71.1974,0.040440653,0.14590077,73,740.0,-0.24078624,0.0,94.53357,111000.0,4.668607950210571,19.724241971969604,61.52169919013977,706.9677665233612,555000,-0.34418094,0.24094751,3700.0,0.0,91.67501,555000.0,3.0400908,178.00262,0.01,0.04046524,0.14576761
35.58225,71.18669,0.040478528,0.14590122,74,750.0,-0.9551455,0.0,93.02113,112500.0,4.121258735656738,19.791945934295654,62.554582357406616,712.5184562206268,562500,-0.34131926,0.23769796,3750.0,0.0,94.49966,562500.0,3.101368,178.00278,0.01,0.040522594,0.14576991
35.580334,71.185196,0.040562123,0.14587958,75,760.0,-0.79631793,0.0,94.86947,114000.0,4.095315933227539,20.205445766448975,61.44217824935913,703.6542539596558,570000,-0.33844385,0.22865881,3800.0,0.0,92.97747,570000.0,3.089828,178.0029,0.01,0.040600967,0.14570284
35.565044,71.17377,0.040652264,0.14588949,76,770.0,-1.204722,0.0,93.57964,115500.0,4.505285978317261,20.28905439376831,61.50180244445801,707.176028251648,577500,-0.3330929,0.22660029,3850.0,0.0,90.63138,577500.0,3.0808835,178.00305,0.01,0.040705554,0.14574254
35.562412,71.17183,0.040815327,0.14593302,77,780.0,-0.6841255,0.0,94.50528,117000.0,3.8865575790405273,19.64480686187744,61.40452694892883,718.5506043434143,585000,-0.33330998,0.25033903,3900.0,0.0,93.031395,585000.0,3.196015,178.00317,0.01,0.04085328,0.14582488
35.565933,71.17445,0.040931754,0.14590518,78,790.0,-0.8479331,0.0,92.30278,118500.0,3.712552547454834,19.90598750114441,61.34055757522583,704.6852111816406,592500,-0.3266185,0.2099204,3950.0,0.0,92.34683,592500.0,3.1694214,178.00331,0.01,0.04096714,0.14579193
35.57416,71.180595,0.040971868,0.14577667,79,800.0,-0.15435664,0.0,97.27581,120000.0,4.360954523086548,20.409811973571777,61.01140904426575,707.7973210811615,600000,-0.33490282,0.2761267,4000.0,0.0,89.659874,600000.0,3.248296,178.00343,0.01,0.041016106,0.145665
35.578915,71.18416,0.041042853,0.14578292,80,810.0,-0.1737498,0.0,94.47925,121500.0,3.870316743850708,20.17248511314392,61.80365800857544,705.0292956829071,607500,-0.34377572,0.2385707,4050.0,0.0,92.92081,607500.0,3.3277328,178.00356,0.01,0.041087992,0.14569673
35.57155,71.17868,0.041071948,0.14575179,81,820.0,-0.68230754,0.0,89.66224,123000.0,4.1247546672821045,19.927821397781372,61.86981010437012,708.6421048641205,615000,-0.34345382,0.26704293,4100.0,0.0,93.072296,615000.0,3.3368266,178.00368,0.01,0.04111749,0.14565305
35.56233,71.171844,0.04113308,0.14572863,82,830.0,-0.3081556,0.0,88.94444,124500.0,4.027416706085205,20.050983428955078,62.565383434295654,709.6956188678741,622500,-0.33391234,0.31022146,4150.0,0.0,89.86039,622500.0,3.4377394,178.00378,0.01,0.041168813,0.14564769
35.56276,71.172195,0.04114914,0.14567772,83,840.0,-0.35148388,0.0,89.97589,126000.0,4.092658996582031,20.17670965194702,61.47799754142761,712.9895589351654,630000,-0.3278261,0.22597314,4200.0,0.0,92.33788,630000.0,3.406479,178.0039,0.01,0.041198883,0.14555778
35.551353,71.16368,0.041187286,0.14558744,84,850.0,-0.29507565,0.0,89.55516,127500.0,3.8112576007843018,19.318596363067627,61.87082004547119,699.1848607063293,637500,-0.33040157,0.25767863,4250.0,0.0,92.56801,637500.0,3.462091,178.00403,0.01,0.04124003,0.1454872
35.547733,71.160995,0.041185398,0.1454324,85,860.0,-0.9553239,0.0,92.19645,129000.0,4.487669944763184,19.447394609451294,61.698261976242065,709.5745642185211,645000,-0.33086866,0.25141945,4300.0,0.0,88.35443,645000.0,3.4839578,178.00414,0.01,0.04124307,0.14532796
35.53922,71.15466,0.04121903,0.1453824,86,870.0,-0.46065563,0.0,93.97803,130500.0,4.40789794921875,19.66759967803955,60.55544900894165,710.7247741222382,652500,-0.3270255,0.26120052,4350.0,0.0,89.56493,652500.0,3.5327606,178.00424,0.01,0.041269608,0.14525852
35.53958,71.15502,0.041242395,0.14537112,87,880.0,-0.46351632,0.0,96.69726,132000.0,4.651986360549927,19.41658592224121,61.70071744918823,707.905336856842,660000,-0.32614064,0.26161298,4400.0,0.0,94.58908,660000.0,3.5987496,178.00433,0.01,0.04127906,0.14527
